transaction_id,date,description,merchant,category,amount,type,day_of_week,day_of_month,month,year,is_weekend,balance
563,2025-06-19 10:58:05.115834,ENOC Petrol - Transportation,ENOC Petrol,Transportation,-50.64,debit,Thursday,19,6,2025,False,-9969.699999999993
564,2025-06-19 10:58:05.115834,Tim Hortons - Dining & Coffee [UNUSUAL],Tim Hortons,Dining & Coffee,-1576.8697420998242,debit,Thursday,19,6,2025,False,-10308.029999999993
565,2025-06-19 10:58:05.115834,PlayStation Store - Entertainment,PlayStation Store,Entertainment,-128.18,debit,Thursday,19,6,2025,False,-10436.209999999994
566,2025-06-20 10:58:05.115834,Parking - Transportation,Parking,Transportation,-177.07,debit,Friday,20,6,2025,True,-10613.279999999993
567,2025-06-20 10:58:05.115834,Tim Hortons - Dining & Coffee,Tim Hortons,Dining & Coffee,-23.18,debit,Friday,20,6,2025,True,-10636.459999999994
568,2025-06-20 10:58:05.115834,Costa Coffee - Dining & Coffee,Costa Coffee,Dining & Coffee,-100.22,debit,Friday,20,6,2025,True,-10736.679999999993
569,2025-06-21 10:58:05.115834,Amazon.ae - Shopping,Amazon.ae,Shopping,-968.18,debit,Saturday,21,6,2025,True,-11704.859999999993
570,2025-06-21 10:58:05.115834,Spotify - Entertainment [UNUSUAL],Spotify,Entertainment,-888.8334190076032,debit,Saturday,21,6,2025,True,-11975.879999999994
571,2025-06-22 10:58:05.115834,Spinneys - Groceries,Spinneys,Groceries,-265.12,debit,Sunday,22,6,2025,False,-12240.999999999995
572,2025-06-22 10:58:05.115834,Pizza Hut - Dining & Coffee,Pizza Hut,Dining & Coffee,-48.3,debit,Sunday,22,6,2025,False,-12289.299999999994
573,2025-06-22 10:58:05.115834,VOX Cinemas - Entertainment,VOX Cinemas,Entertainment,-129.55,debit,Sunday,22,6,2025,False,-12418.849999999993
574,2025-06-22 10:58:05.115834,Amazon Prime - Subscriptions,Amazon Prime,Subscriptions,-60.18,debit,Sunday,22,6,2025,False,-12479.029999999993
575,2025-06-22 10:58:05.115834,Parking - Transportation,Parking,Transportation,-51.86,debit,Sunday,22,6,2025,False,-12530.889999999994
576,2025-06-23 10:58:05.115834,H&M - Shopping,H&M,Shopping,-410.85,debit,Monday,23,6,2025,False,-12941.739999999994
577,2025-06-23 10:58:05.115834,Parking - Transportation,Parking,Transportation,-32.93,debit,Monday,23,6,2025,False,-12974.669999999995
578,2025-06-24 10:58:05.115834,ENOC Petrol - Transportation,ENOC Petrol,Transportation,-165.33,debit,Tuesday,24,6,2025,False,-13139.999999999995
579,2025-06-24 10:58:05.115834,Carrefour - Groceries,Carrefour,Groceries,-371.04,debit,Tuesday,24,6,2025,False,-13511.039999999995
580,2025-06-25 10:58:05.115834,PlayStation Store - Entertainment,PlayStation Store,Entertainment,-280.82,debit,Wednesday,25,6,2025,False,-13791.859999999995
581,2025-06-25 10:58:05.115834,Netflix - Entertainment,Netflix,Entertainment,-289.48,debit,Wednesday,25,6,2025,False,-14081.339999999995
582,2025-06-25 10:58:05.115834,Pizza Hut - Dining & Coffee,Pizza Hut,Dining & Coffee,-29.85,debit,Wednesday,25,6,2025,False,-14111.189999999995
583,2025-06-26 10:58:05.115834,Uber - Transportation,Uber,Transportation,-89.79,debit,Thursday,26,6,2025,False,-14200.979999999996
584,2025-06-26 10:58:05.115834,RTA Salik - Transportation,RTA Salik,Transportation,-153.73,debit,Thursday,26,6,2025,False,-14354.709999999995
585,2025-06-26 10:58:05.115834,Pizza Hut - Dining & Coffee,Pizza Hut,Dining & Coffee,-119.32,debit,Thursday,26,6,2025,False,-14474.029999999995
586,2025-06-27 10:58:05.115834,Subway - Dining & Coffee,Subway,Dining & Coffee,-139.32,debit,Friday,27,6,2025,True,-14613.349999999995
587,2025-06-28 10:58:05.115834,Amazon.ae - Shopping,Amazon.ae,Shopping,-209.82,debit,Saturday,28,6,2025,True,-14823.169999999995
588,2025-06-28 10:58:05.115834,IKEA - Shopping,IKEA,Shopping,-671.88,debit,Saturday,28,6,2025,True,-15495.049999999994
589,2025-06-28 10:58:05.115834,West Zone - Groceries,West Zone,Groceries,-330.7,debit,Saturday,28,6,2025,True,-15825.749999999995
590,2025-06-29 10:58:05.115834,Zara - Shopping,Zara,Shopping,-1963.62,debit,Sunday,29,6,2025,False,-17789.369999999995
591,2025-06-29 10:58:05.115834,ADNOC - Transportation,ADNOC,Transportation,-122.64,debit,Sunday,29,6,2025,False,-17912.009999999995
592,2025-07-01 10:58:05.115834,Parking - Transportation,Parking,Transportation,-274.36,debit,Tuesday,1,7,2025,False,-18186.369999999995
593,2025-07-01 10:58:05.115834,Home Centre - Shopping,Home Centre,Shopping,-446.7,debit,Tuesday,1,7,2025,False,-18633.069999999996
594,2025-07-02 10:58:05.115834,Starbucks - Dining & Coffee,Starbucks,Dining & Coffee,-124.63,debit,Wednesday,2,7,2025,False,-18757.699999999997
595,2025-07-02 10:58:05.115834,Spinneys - Groceries,Spinneys,Groceries,-195.55,debit,Wednesday,2,7,2025,False,-18953.249999999996
596,2025-07-03 10:58:05.115834,Tim Hortons - Dining & Coffee,Tim Hortons,Dining & Coffee,-134.49,debit,Thursday,3,7,2025,False,-19087.739999999998
597,2025-07-03 10:58:05.115834,Parking - Transportation,Parking,Transportation,-120.53,debit,Thursday,3,7,2025,False,-19208.269999999997
598,2025-07-04 10:58:05.115834,McDonald's - Dining & Coffee,McDonald's,Dining & Coffee,-148.81,debit,Friday,4,7,2025,True,-19357.079999999998
599,2025-07-04 10:58:05.115834,West Zone - Groceries,West Zone,Groceries,-373.09,debit,Friday,4,7,2025,True,-19730.17
600,2025-07-05 10:58:05.115834,Careem - Transportation,Careem,Transportation,-128.4,debit,Saturday,5,7,2025,True,-19858.57
601,2025-07-06 10:58:05.115834,VOX Cinemas - Entertainment,VOX Cinemas,Entertainment,-381.03,debit,Sunday,6,7,2025,False,-20239.6
602,2025-07-06 10:58:05.115834,Subway - Dining & Coffee,Subway,Dining & Coffee,-93.46,debit,Sunday,6,7,2025,False,-20333.059999999998
603,2025-07-06 10:58:05.115834,Netflix - Entertainment,Netflix,Entertainment,-37.62,debit,Sunday,6,7,2025,False,-20370.679999999997
604,2025-07-07 10:58:05.115834,Lulu Hypermarket - Groceries,Lulu Hypermarket,Groceries,-288.12,debit,Monday,7,7,2025,False,-20658.799999999996
605,2025-07-07 10:58:05.115834,Parking - Transportation,Parking,Transportation,-247.33,debit,Monday,7,7,2025,False,-20906.129999999997
606,2025-07-07 10:58:05.115834,Aster Clinic - Healthcare,Aster Clinic,Healthcare,-388.67,debit,Monday,7,7,2025,False,-21294.799999999996
607,2025-07-07 10:58:05.115834,Starbucks - Dining & Coffee,Starbucks,Dining & Coffee,-196.02,debit,Monday,7,7,2025,False,-21490.819999999996
608,2025-07-07 10:58:05.115834,Spinneys - Groceries,Spinneys,Groceries,-291.6,debit,Monday,7,7,2025,False,-21782.419999999995
609,2025-07-08 10:58:05.115834,Carrefour - Groceries,Carrefour,Groceries,-233.93,debit,Tuesday,8,7,2025,False,-22016.349999999995
610,2025-07-08 10:58:05.115834,Salary Deposit - Company XYZ,Employer,Income,16298.0,credit,Tuesday,8,7,2025,False,-5718.349999999995
611,2025-07-09 10:58:05.115834,Starbucks - Dining & Coffee,Starbucks,Dining & Coffee,-152.97,debit,Wednesday,9,7,2025,False,-5871.319999999995
612,2025-07-09 10:58:05.115834,West Zone - Groceries,West Zone,Groceries,-366.01,debit,Wednesday,9,7,2025,False,-6237.329999999995
613,2025-07-10 10:58:05.115834,Subway - Dining & Coffee,Subway,Dining & Coffee,-39.6,debit,Thursday,10,7,2025,False,-6276.929999999996
614,2025-07-11 10:58:05.115834,Pizza Hut - Dining & Coffee,Pizza Hut,Dining & Coffee,-97.98,debit,Friday,11,7,2025,True,-6374.909999999995
615,2025-07-11 10:58:05.115834,ADNOC - Transportation,ADNOC,Transportation,-295.85,debit,Friday,11,7,2025,True,-6670.759999999996
616,2025-07-12 10:58:05.115834,Netflix - Entertainment,Netflix,Entertainment,-356.94,debit,Saturday,12,7,2025,True,-7027.699999999995
617,2025-07-12 10:58:05.115834,Starbucks - Dining & Coffee,Starbucks,Dining & Coffee,-197.44,debit,Saturday,12,7,2025,True,-7225.139999999995
618,2025-07-12 10:58:05.115834,IKEA - Shopping,IKEA,Shopping,-990.81,debit,Saturday,12,7,2025,True,-8215.949999999995
619,2025-07-13 10:58:05.115834,McDonald's - Dining & Coffee,McDonald's,Dining & Coffee,-91.55,debit,Sunday,13,7,2025,False,-8307.499999999995
620,2025-07-14 10:58:05.115834,Starbucks - Dining & Coffee,Starbucks,Dining & Coffee,-95.86,debit,Monday,14,7,2025,False,-8403.359999999995
621,2025-07-14 10:58:05.115834,Lulu Hypermarket - Groceries,Lulu Hypermarket,Groceries,-375.07,debit,Monday,14,7,2025,False,-8778.429999999995
622,2025-07-15 10:58:05.115834,Costa Coffee - Dining & Coffee,Costa Coffee,Dining & Coffee,-94.73,debit,Tuesday,15,7,2025,False,-8873.159999999994
623,2025-07-16 10:58:05.115834,Fitness First - Fitness,Fitness First,Fitness,-454.75,debit,Wednesday,16,7,2025,False,-9327.909999999994
624,2025-07-17 10:58:05.115834,Life Pharmacy - Healthcare,Life Pharmacy,Healthcare,-318.32,debit,Thursday,17,7,2025,False,-9646.229999999994
625,2025-07-19 10:58:05.115834,RTA Salik - Transportation,RTA Salik,Transportation,-299.21,debit,Saturday,19,7,2025,True,-9945.439999999993
626,2025-07-19 10:58:05.115834,Careem - Transportation,Careem,Transportation,-41.02,debit,Saturday,19,7,2025,True,-9986.459999999994
627,2025-07-19 10:58:05.115834,West Zone - Groceries,West Zone,Groceries,-234.26,debit,Saturday,19,7,2025,True,-10220.719999999994
628,2025-07-20 10:58:05.115834,Parking - Transportation,Parking,Transportation,-191.26,debit,Sunday,20,7,2025,False,-10411.979999999994
629,2025-07-20 10:58:05.115834,Tim Hortons - Dining & Coffee,Tim Hortons,Dining & Coffee,-28.6,debit,Sunday,20,7,2025,False,-10440.579999999994
630,2025-07-20 10:58:05.115834,Lulu Hypermarket - Groceries,Lulu Hypermarket,Groceries,-365.45,debit,Sunday,20,7,2025,False,-10806.029999999995
631,2025-07-21 10:58:05.115834,Choithrams - Groceries,Choithrams,Groceries,-77.66,debit,Monday,21,7,2025,False,-10883.689999999995
632,2025-07-22 10:58:05.115834,Netflix - Entertainment,Netflix,Entertainment,-148.76,debit,Tuesday,22,7,2025,False,-11032.449999999995
633,2025-07-22 10:58:05.115834,Parking - Transportation,Parking,Transportation,-211.54,debit,Tuesday,22,7,2025,False,-11243.989999999996
634,2025-07-22 10:58:05.115834,Carrefour - Groceries,Carrefour,Groceries,-278.81,debit,Tuesday,22,7,2025,False,-11522.799999999996
635,2025-07-23 10:58:05.115834,RTA Salik - Transportation,RTA Salik,Transportation,-284.71,debit,Wednesday,23,7,2025,False,-11807.509999999995
636,2025-07-23 10:58:05.115834,Fitness First - Fitness,Fitness First,Fitness,-290.08,debit,Wednesday,23,7,2025,False,-12097.589999999995
637,2025-07-23 10:58:05.115834,Subway - Dining & Coffee,Subway,Dining & Coffee,-157.27,debit,Wednesday,23,7,2025,False,-12254.859999999995
638,2025-07-23 10:58:05.115834,ADNOC - Transportation,ADNOC,Transportation,-289.73,debit,Wednesday,23,7,2025,False,-12544.589999999995
639,2025-07-24 10:58:05.115834,Dubai Mall - Entertainment,Dubai Mall,Entertainment,-309.1,debit,Thursday,24,7,2025,False,-12853.689999999995
640,2025-07-25 10:58:05.115834,Pizza Hut - Dining & Coffee,Pizza Hut,Dining & Coffee,-49.36,debit,Friday,25,7,2025,True,-12903.049999999996
641,2025-07-25 10:58:05.115834,Starbucks - Dining & Coffee,Starbucks,Dining & Coffee,-70.37,debit,Friday,25,7,2025,True,-12973.419999999996
642,2025-07-25 10:58:05.115834,Tim Hortons - Dining & Coffee,Tim Hortons,Dining & Coffee,-40.89,debit,Friday,25,7,2025,True,-13014.309999999996
643,2025-07-25 10:58:05.115834,Uber - Transportation,Uber,Transportation,-254.07,debit,Friday,25,7,2025,True,-13268.379999999996
644,2025-07-25 10:58:05.115834,McDonald's - Dining & Coffee,McDonald's,Dining & Coffee,-20.48,debit,Friday,25,7,2025,True,-13288.859999999995
645,2025-07-25 10:58:05.115834,Starbucks - Dining & Coffee,Starbucks,Dining & Coffee,-157.85,debit,Friday,25,7,2025,True,-13446.709999999995
646,2025-07-25 10:58:05.115834,ADNOC - Transportation,ADNOC,Transportation,-50.26,debit,Friday,25,7,2025,True,-13496.969999999996
647,2025-07-25 10:58:05.115834,Tim Hortons - Dining & Coffee,Tim Hortons,Dining & Coffee,-160.02,debit,Friday,25,7,2025,True,-13656.989999999996
648,2025-07-25 10:58:05.115834,McDonald's - Dining & Coffee,McDonald's,Dining & Coffee,-199.66,debit,Friday,25,7,2025,True,-13856.649999999996
649,2025-07-26 10:58:05.115834,Aster Clinic - Healthcare,Aster Clinic,Healthcare,-181.25,debit,Saturday,26,7,2025,True,-14037.899999999996
650,2025-07-26 10:58:05.115834,Uber - Transportation,Uber,Transportation,-263.51,debit,Saturday,26,7,2025,True,-14301.409999999996
651,2025-07-26 10:58:05.115834,PlayStation Store - Entertainment,PlayStation Store,Entertainment,-64.76,debit,Saturday,26,7,2025,True,-14366.169999999996
652,2025-07-27 10:58:05.115834,West Zone - Groceries,West Zone,Groceries,-135.12,debit,Sunday,27,7,2025,False,-14501.289999999997
653,2025-07-27 10:58:05.115834,McDonald's - Dining & Coffee,McDonald's,Dining & Coffee,-155.85,debit,Sunday,27,7,2025,False,-14657.139999999998
654,2025-07-27 10:58:05.115834,Pizza Hut - Dining & Coffee,Pizza Hut,Dining & Coffee,-57.21,debit,Sunday,27,7,2025,False,-14714.349999999997
655,2025-07-28 10:58:05.115834,Choithrams - Groceries,Choithrams,Groceries,-275.72,debit,Monday,28,7,2025,False,-14990.069999999996
656,2025-07-28 10:58:05.115834,ADNOC - Transportation,ADNOC,Transportation,-28.35,debit,Monday,28,7,2025,False,-15018.419999999996
657,2025-07-28 10:58:05.115834,Dubai Mall - Entertainment,Dubai Mall,Entertainment,-218.38,debit,Monday,28,7,2025,False,-15236.799999999996
658,2025-07-29 10:58:05.115834,Internet Bill - Utilities,Internet Bill,Utilities,-753.97,debit,Tuesday,29,7,2025,False,-15990.769999999995
659,2025-07-29 10:58:05.115834,Pizza Hut - Dining & Coffee,Pizza Hut,Dining & Coffee,-70.07,debit,Tuesday,29,7,2025,False,-16060.839999999995
660,2025-07-30 10:58:05.115834,Choithrams - Groceries,Choithrams,Groceries,-116.4,debit,Wednesday,30,7,2025,False,-16177.239999999994
661,2025-07-30 10:58:05.115834,Mediclinic - Healthcare,Mediclinic,Healthcare,-412.04,debit,Wednesday,30,7,2025,False,-16589.279999999995
662,2025-07-31 10:58:05.115834,Pizza Hut - Dining & Coffee,Pizza Hut,Dining & Coffee,-140.25,debit,Thursday,31,7,2025,False,-16729.529999999995
663,2025-07-31 10:58:05.115834,ADNOC - Transportation,ADNOC,Transportation,-104.51,debit,Thursday,31,7,2025,False,-16834.039999999994
664,2025-07-31 10:58:05.115834,Costa Coffee - Dining & Coffee,Costa Coffee,Dining & Coffee,-154.17,debit,Thursday,31,7,2025,False,-16988.209999999992
665,2025-07-31 10:58:05.115834,Choithrams - Groceries,Choithrams,Groceries,-144.88,debit,Thursday,31,7,2025,False,-17133.089999999993
666,2025-08-01 10:58:05.115834,Subway - Dining & Coffee,Subway,Dining & Coffee,-160.12,debit,Friday,1,8,2025,True,-17293.209999999992
667,2025-08-02 10:58:05.115834,IKEA - Shopping,IKEA,Shopping,-92.08,debit,Saturday,2,8,2025,True,-17385.289999999994
668,2025-08-03 10:58:05.115834,Home Centre - Shopping,Home Centre,Shopping,-429.64,debit,Sunday,3,8,2025,False,-17814.929999999993
669,2025-08-03 10:58:05.115834,Spinneys - Groceries,Spinneys,Groceries,-364.76,debit,Sunday,3,8,2025,False,-18179.68999999999
670,2025-08-04 10:58:05.115834,ADNOC - Transportation,ADNOC,Transportation,-137.15,debit,Monday,4,8,2025,False,-18316.839999999993
671,2025-08-05 10:58:05.115834,Starbucks - Dining & Coffee,Starbucks,Dining & Coffee,-107.65,debit,Tuesday,5,8,2025,False,-18424.489999999994
672,2025-08-06 10:58:05.115834,Mediclinic - Healthcare,Mediclinic,Healthcare,-547.92,debit,Wednesday,6,8,2025,False,-18972.409999999993
673,2025-08-06 10:58:05.115834,RTA Salik - Transportation,RTA Salik,Transportation,-17.81,debit,Wednesday,6,8,2025,False,-18990.219999999994
674,2025-08-06 10:58:05.115834,Carrefour - Groceries,Carrefour,Groceries,-82.73,debit,Wednesday,6,8,2025,False,-19072.949999999993
675,2025-08-06 10:58:05.115834,H&M - Shopping,H&M,Shopping,-674.72,debit,Wednesday,6,8,2025,False,-19747.669999999995
676,2025-08-07 10:58:05.115834,Careem - Transportation,Careem,Transportation,-115.85,debit,Thursday,7,8,2025,False,-19863.519999999993
677,2025-08-07 10:58:05.115834,Amazon.ae - Shopping,Amazon.ae,Shopping,-259.42,debit,Thursday,7,8,2025,False,-20122.93999999999
678,2025-08-07 10:58:05.115834,Lulu Hypermarket - Groceries,Lulu Hypermarket,Groceries,-144.21,debit,Thursday,7,8,2025,False,-20267.14999999999
679,2025-08-08 10:58:05.115834,PlayStation Store - Entertainment,PlayStation Store,Entertainment,-346.3,debit,Friday,8,8,2025,True,-20613.44999999999
680,2025-08-08 10:58:05.115834,Parking - Transportation,Parking,Transportation,-292.53,debit,Friday,8,8,2025,True,-20905.97999999999
681,2025-08-08 10:58:05.115834,Salary Deposit - Company XYZ,Employer,Income,16932.0,credit,Friday,8,8,2025,True,-3973.9799999999886
682,2025-08-09 10:58:05.115834,Carrefour - Groceries,Carrefour,Groceries,-363.18,debit,Saturday,9,8,2025,True,-4337.159999999989
683,2025-08-09 10:58:05.115834,Uber - Transportation,Uber,Transportation,-137.66,debit,Saturday,9,8,2025,True,-4474.819999999989
684,2025-08-10 10:58:05.115834,ADNOC - Transportation,ADNOC,Transportation,-175.87,debit,Sunday,10,8,2025,False,-4650.689999999989
685,2025-08-11 10:58:05.115834,YouTube Premium - Subscriptions,YouTube Premium,Subscriptions,-61.28,debit,Monday,11,8,2025,False,-4711.969999999988
686,2025-08-11 10:58:05.115834,PlayStation Store - Entertainment,PlayStation Store,Entertainment,-285.51,debit,Monday,11,8,2025,False,-4997.479999999989
687,2025-08-12 10:58:05.115834,Zara - Shopping,Zara,Shopping,-710.82,debit,Tuesday,12,8,2025,False,-5708.299999999988
688,2025-08-13 10:58:05.115834,Pizza Hut - Dining & Coffee,Pizza Hut,Dining & Coffee,-63.62,debit,Wednesday,13,8,2025,False,-5771.919999999988
689,2025-08-14 10:58:05.115834,Parking - Transportation,Parking,Transportation,-240.43,debit,Thursday,14,8,2025,False,-6012.3499999999885
690,2025-08-14 10:58:05.115834,Pizza Hut - Dining & Coffee,Pizza Hut,Dining & Coffee,-175.08,debit,Thursday,14,8,2025,False,-6187.4299999999885
691,2025-08-14 10:58:05.115834,Parking - Transportation,Parking,Transportation,-291.92,debit,Thursday,14,8,2025,False,-6479.3499999999885
692,2025-08-15 10:58:05.115834,McDonald's - Dining & Coffee,McDonald's,Dining & Coffee,-158.4,debit,Friday,15,8,2025,True,-6637.749999999988
693,2025-08-15 10:58:05.115834,Spinneys - Groceries,Spinneys,Groceries,-284.75,debit,Friday,15,8,2025,True,-6922.499999999988
694,2025-08-16 10:58:05.115834,IKEA - Shopping,IKEA,Shopping,-264.88,debit,Saturday,16,8,2025,True,-7187.379999999988
695,2025-08-16 10:58:05.115834,Subway - Dining & Coffee,Subway,Dining & Coffee,-85.99,debit,Saturday,16,8,2025,True,-7273.369999999988
696,2025-08-17 10:58:05.115834,PlayStation Store - Entertainment,PlayStation Store,Entertainment,-244.56,debit,Sunday,17,8,2025,False,-7517.9299999999885
697,2025-08-17 10:58:05.115834,McDonald's - Dining & Coffee,McDonald's,Dining & Coffee,-170.77,debit,Sunday,17,8,2025,False,-7688.699999999989
698,2025-08-17 10:58:05.115834,Subway - Dining & Coffee,Subway,Dining & Coffee,-45.87,debit,Sunday,17,8,2025,False,-7734.569999999989
699,2025-08-17 10:58:05.115834,RTA Salik - Transportation,RTA Salik,Transportation,-50.38,debit,Sunday,17,8,2025,False,-7784.949999999989
700,2025-08-18 10:58:05.115834,Pizza Hut - Dining & Coffee,Pizza Hut,Dining & Coffee,-193.31,debit,Monday,18,8,2025,False,-7978.259999999989
701,2025-08-18 10:58:05.115834,PlayStation Store - Entertainment,PlayStation Store,Entertainment,-417.68,debit,Monday,18,8,2025,False,-8395.93999999999
702,2025-08-18 10:58:05.115834,ENOC Petrol - Transportation,ENOC Petrol,Transportation,-175.32,debit,Monday,18,8,2025,False,-8571.25999999999
703,2025-08-19 10:58:05.115834,ADNOC - Transportation,ADNOC,Transportation,-216.3,debit,Tuesday,19,8,2025,False,-8787.559999999989
704,2025-08-20 10:58:05.115834,Carrefour - Groceries,Carrefour,Groceries,-252.07,debit,Wednesday,20,8,2025,False,-9039.629999999988
705,2025-08-20 10:58:05.115834,VOX Cinemas - Entertainment,VOX Cinemas,Entertainment,-337.66,debit,Wednesday,20,8,2025,False,-9377.289999999988
706,2025-08-21 10:58:05.115834,Home Centre - Shopping,Home Centre,Shopping,-714.47,debit,Thursday,21,8,2025,False,-10091.759999999987
707,2025-08-21 10:58:05.115834,Uber - Transportation,Uber,Transportation,-176.09,debit,Thursday,21,8,2025,False,-10267.849999999988
708,2025-08-21 10:58:05.115834,West Zone - Groceries,West Zone,Groceries,-256.56,debit,Thursday,21,8,2025,False,-10524.409999999987
709,2025-08-22 10:58:05.115834,Spotify - Entertainment,Spotify,Entertainment,-188.74,debit,Friday,22,8,2025,True,-10713.149999999987
710,2025-08-22 10:58:05.115834,Carrefour - Groceries,Carrefour,Groceries,-133.5,debit,Friday,22,8,2025,True,-10846.649999999987
711,2025-08-23 10:58:05.115834,Subway - Dining & Coffee,Subway,Dining & Coffee,-370.97,debit,Saturday,23,8,2025,True,-11217.619999999986
712,2025-08-23 10:58:05.115834,du - Utilities,du,Utilities,-254.85,debit,Saturday,23,8,2025,True,-11472.469999999987
713,2025-08-24 10:58:05.115834,RTA Salik - Transportation,RTA Salik,Transportation,-227.44,debit,Sunday,24,8,2025,False,-11699.909999999987
714,2025-08-24 10:58:05.115834,Aster Clinic - Healthcare,Aster Clinic,Healthcare,-611.53,debit,Sunday,24,8,2025,False,-12311.439999999988
715,2025-08-24 10:58:05.115834,Lulu Hypermarket - Groceries,Lulu Hypermarket,Groceries,-115.24,debit,Sunday,24,8,2025,False,-12426.679999999988
716,2025-08-24 10:58:05.115834,Carrefour - Groceries,Carrefour,Groceries,-308.09,debit,Sunday,24,8,2025,False,-12734.769999999988
717,2025-08-25 10:58:05.115834,Netflix - Entertainment,Netflix,Entertainment,-497.98,debit,Monday,25,8,2025,False,-13232.749999999987
718,2025-08-26 10:58:05.115834,West Zone - Groceries,West Zone,Groceries,-343.54,debit,Tuesday,26,8,2025,False,-13576.289999999988
719,2025-08-26 10:58:05.115834,YouTube Premium - Subscriptions,YouTube Premium,Subscriptions,-26.94,debit,Tuesday,26,8,2025,False,-13603.229999999989
720,2025-08-27 10:58:05.115834,Pizza Hut - Dining & Coffee,Pizza Hut,Dining & Coffee,-141.67,debit,Wednesday,27,8,2025,False,-13744.899999999989
721,2025-08-28 10:58:05.115834,Parking - Transportation,Parking,Transportation,-246.4,debit,Thursday,28,8,2025,False,-13991.299999999988
722,2025-08-29 10:58:05.115834,Choithrams - Groceries,Choithrams,Groceries,-385.46,debit,Friday,29,8,2025,True,-14376.759999999987
723,2025-08-29 10:58:05.115834,McDonald's - Dining & Coffee,McDonald's,Dining & Coffee,-46.12,debit,Friday,29,8,2025,True,-14422.879999999988
724,2025-08-29 10:58:05.115834,Lulu Hypermarket - Groceries,Lulu Hypermarket,Groceries,-178.03,debit,Friday,29,8,2025,True,-14600.909999999989
725,2025-08-29 10:58:05.115834,Costa Coffee - Dining & Coffee,Costa Coffee,Dining & Coffee,-198.11,debit,Friday,29,8,2025,True,-14799.01999999999
726,2025-08-30 10:58:05.115834,Carrefour - Groceries,Carrefour,Groceries,-171.77,debit,Saturday,30,8,2025,True,-14970.78999999999
727,2025-08-30 10:58:05.115834,PlayStation Store - Entertainment,PlayStation Store,Entertainment,-400.5,debit,Saturday,30,8,2025,True,-15371.28999999999
728,2025-08-30 10:58:05.115834,ENOC Petrol - Transportation,ENOC Petrol,Transportation,-261.98,debit,Saturday,30,8,2025,True,-15633.26999999999
729,2025-08-31 10:58:05.115834,Lulu Hypermarket - Groceries,Lulu Hypermarket,Groceries,-334.81,debit,Sunday,31,8,2025,False,-15968.079999999989
730,2025-08-31 10:58:05.115834,RTA Salik - Transportation,RTA Salik,Transportation,-58.83,debit,Sunday,31,8,2025,False,-16026.909999999989
731,2025-09-01 10:58:05.115834,Gold's Gym - Fitness,Gold's Gym,Fitness,-220.52,debit,Monday,1,9,2025,False,-16247.42999999999
732,2025-09-01 10:58:05.115834,YouTube Premium - Subscriptions,YouTube Premium,Subscriptions,-93.59,debit,Monday,1,9,2025,False,-16341.01999999999
733,2025-09-01 10:58:05.115834,YouTube Premium - Subscriptions,YouTube Premium,Subscriptions,-55.21,debit,Monday,1,9,2025,False,-16396.22999999999
734,2025-09-01 10:58:05.115834,Zara - Shopping,Zara,Shopping,-1420.36,debit,Monday,1,9,2025,False,-17816.58999999999
735,2025-09-01 10:58:05.115834,Spinneys - Groceries,Spinneys,Groceries,-258.94,debit,Monday,1,9,2025,False,-18075.529999999988
736,2025-09-01 10:58:05.115834,Uber - Transportation,Uber,Transportation,-192.07,debit,Monday,1,9,2025,False,-18267.599999999988
737,2025-09-01 10:58:05.115834,Subway - Dining & Coffee,Subway,Dining & Coffee,-143.29,debit,Monday,1,9,2025,False,-18410.88999999999
738,2025-09-02 10:58:05.115834,Home Centre - Shopping,Home Centre,Shopping,-207.25,debit,Tuesday,2,9,2025,False,-18618.13999999999
739,2025-09-03 10:58:05.115834,Uber - Transportation,Uber,Transportation,-256.53,debit,Wednesday,3,9,2025,False,-18874.669999999987
740,2025-09-03 10:58:05.115834,Costa Coffee - Dining & Coffee,Costa Coffee,Dining & Coffee,-109.5,debit,Wednesday,3,9,2025,False,-18984.169999999987
741,2025-09-03 10:58:05.115834,McDonald's - Dining & Coffee,McDonald's,Dining & Coffee,-174.29,debit,Wednesday,3,9,2025,False,-19158.45999999999
742,2025-09-04 10:58:05.115834,Pizza Hut - Dining & Coffee,Pizza Hut,Dining & Coffee,-116.7,debit,Thursday,4,9,2025,False,-19275.15999999999
743,2025-09-05 10:58:05.115834,Parking - Transportation,Parking,Transportation,-123.88,debit,Friday,5,9,2025,True,-19399.03999999999
744,2025-09-05 10:58:05.115834,VOX Cinemas - Entertainment,VOX Cinemas,Entertainment,-51.59,debit,Friday,5,9,2025,True,-19450.62999999999
745,2025-09-05 10:58:05.115834,Careem - Transportation,Careem,Transportation,-276.44,debit,Friday,5,9,2025,True,-19727.06999999999
746,2025-09-05 10:58:05.115834,Costa Coffee - Dining & Coffee,Costa Coffee,Dining & Coffee,-69.04,debit,Friday,5,9,2025,True,-19796.10999999999
747,2025-09-06 10:58:05.115834,Costa Coffee - Dining & Coffee,Costa Coffee,Dining & Coffee,-53.83,debit,Saturday,6,9,2025,True,-19849.93999999999
748,2025-09-07 10:58:05.115834,PlayStation Store - Entertainment,PlayStation Store,Entertainment,-37.65,debit,Sunday,7,9,2025,False,-19887.589999999993
749,2025-09-07 10:58:05.115834,Tim Hortons - Dining & Coffee,Tim Hortons,Dining & Coffee,-154.0,debit,Sunday,7,9,2025,False,-20041.589999999993
